"","Date","Market","Volume"
"108",2017-11-05,0.174169674492533,0.050226840924894
"109",2017-11-04,0.176820424517368,0.0605512246716744
"110",2017-11-03,0.167323421305341,0.0771049809517281
"111",2017-11-02,0.172284678300606,0.0886771734127256
"112",2017-11-01,0.176492599092685,0.0623846820554506
"113",2017-10-31,0.180809795026325,0.0615279994907403
"114",2017-10-30,0.179665717407861,0.0499536035021399
"115",2017-10-29,0.174295506473724,0.0924050524439569
"116",2017-10-28,0.17815904500149,0.0576493012369135
"117",2017-10-27,0.181102851087784,0.0470353984467579
"118",2017-10-26,0.182881055664095,0.0603631903162307
"119",2017-10-25,0.186279346998245,0.0538477264491867
"120",2017-10-24,0.179568859896023,0.0730525712718761
"121",2017-10-23,0.174147322759032,0.0639748944755115
"122",2017-10-22,0.175678830424848,0.0563985544858925
"123",2017-10-21,0.182598761548396,0.0578359889921554
"124",2017-10-20,0.186629524156429,0.0576900664975663
"125",2017-10-19,0.188120467565151,0.0376335582563731
"126",2017-10-18,0.189447498261532,0.0473683759511894
"127",2017-10-17,0.190825027318785,0.0521126932983381
"128",2017-10-16,0.195308619490712,0.0466899342859102
"129",2017-10-15,0.200018212523594,0.0554570361084723
"130",2017-10-14,0.195687771118249,0.0538048800791311
"131",2017-10-13,0.184387728070466,0.0847850091568814
"132",2017-10-12,0.187954899168847,0.0521814923268272
"133",2017-10-11,0.183678267492301,0.03236112879374
"134",2017-10-10,0.17867561839796,0.0403260241506625
"135",2017-10-09,0.188803437199907,0.0637624988982362
"136",2017-10-08,0.195395542898771,0.0412344896140399
"137",2017-10-07,0.193638862213981,0.0337295194351135
"138",2017-10-06,0.19214874664724,0.0280775935519886
"139",2017-10-05,0.192187655220372,0.0332737564759228
"140",2017-10-04,0.186696579356932,0.050171263062022
"141",2017-10-03,0.193962548428756,0.0454225386596676
"142",2017-10-02,0.198557899268188,0.0363540432283148
"143",2017-10-01,0.205412430875195,0.0316277213565895
"144",2017-09-30,0.205605318056889,0.0340351976809096
"145",2017-09-29,0.212204046491606,0.046532382062306
"146",2017-09-28,0.217195933640187,0.0607439109187241
"147",2017-09-27,0.212574091857346,0.0636987190159535
"148",2017-09-26,0.21652372595119,0.0555860648914395
"149",2017-09-25,0.207405874366701,0.0714384873027843
"150",2017-09-24,0.219747342627239,0.136541587910958
"151",2017-09-23,0.21740951687142,0.0684661734029322
"152",2017-09-22,0.207544951819597,0.110926803709761
"153",2017-09-21,0.214569191032816,0.179286350860355
"154",2017-09-20,0.202841153680585,0.0908908617261946
"155",2017-09-19,0.208963872975926,0.0420659540295175
"156",2017-09-18,0.195293718335044,0.0687855624871461
"157",2017-09-17,0.186914301798073,0.046618809311618
"158",2017-09-16,0.178052253385874,0.0534999363425359
"159",2017-09-15,0.147690320871552,0.0889925226963343
"160",2017-09-14,0.188342329216199,0.0428632637671508
"161",2017-09-13,0.203063843173615,0.0346718947399348
